account,human_gt_burst,ai_max_attn_idx,hit_at_1,hit_at_3,hit_at_5,iou
0xebab69fbf3cea1703c671e1df840a4a032e74c0d,2-5,1,0,1,1,0.4
0xdd1db171b110fb857311fde3236217894e7e9ab8,0-1,0,1,1,1,0.667
0x91459992bcbf089851abffa033559c2eef120469,0-39,39,1,1,1,0.075
0x15b4e32d5026a5a9ad3b68becadceb00b4eb9729,1-8,8,1,1,1,0.222
0x1d024825cd31b78bb07caa42251b7ba3a71db9ef,2-8,8,1,1,1,0.25
0x3572dc43e9ae991828633339086e6e1425e64281,2-4,4,1,1,1,0.5
0x32ea6b24675349edb6df2896457819289aad180e,2-16,24,0,1,1,0.059
0x05ae6dd50b5a71366fde5eb538a9d41eb3523922,14-15,11,0,0,0,0.0
0xca25f343893dc646a0f753581f1d8589ec34da7d,0-8,4,1,1,1,0.091
0x6a7c5cc282a0a437eb6d7dc5beb304f961ac6411,7-7,15,0,0,0,0.0
0xb92686e8518a3b8af402272f1f6ba08db9c56fb0,0-7,6,1,1,1,0.375
0x25bd5962f862d0a3aa14b49e5ac5a6c73ee69b44,3-4,7,0,0,1,0.0
0x9102ac730172bc5da04b94e9e5676040491d3fd5,1-5,5,1,1,1,0.333
0x6a723ec56303409bb674170590000bca583fa2bf,0-275,251,1,1,1,0.011
0x06091b32533835265bfa6ef8b32b04747ba77bb2,3-16,18,0,1,1,0.062
0x50ee292d4bab4b9647178ff3d2737ad2970893c4,0-3,10,0,0,0,0.0
0xbe9d75228fd01844bada1394bfb5a4740c18c01f,0-6,6,1,1,1,0.429
0xa2220d18c3fa1c2251c92737be3e4102fabdff06,19-149,137,1,1,1,0.023
0x36674c2c778f2820170595bdc69aa5ff6d0ba104,0-7,1,1,1,1,0.375
0xd330465e03643112907b96a08bb4ed601d81f95f,34-84,94,0,1,1,0.019
0x5f37e2788e419568ade357e483dc8cbe3a96e2a1,157-159,125,0,0,0,0.0
0xcb8f90b19e2eb56b1470d97bf9bab64bf3f4c571,3-5,5,1,1,1,0.5
0x7175ce963017307f6e57ce89cdb29a761e25abff,21-23,17,0,0,0,0.0
0xcdea1b9b05e383f13028551e934ecc65208a65b7,5-26,4,0,1,1,0.087
0x891baff569597297a9f97bf8b19bcab63275f518,0-6,2,1,1,1,0.429
0x606188614094946e0fcd05a0c94d51ff586fb01b,3-24,22,1,1,1,0.087
0x1b3b93a9b0a43e33da2726a3f41caa71e0ced5d3,0-3,3,1,1,1,0.75
0x1038945a8acf315ffc97d54d3b4b72f3ed2fe2bb,12-19,12,1,1,1,0.222
0x110d246eace2bb15a065db0d351b352dfc048b85,0-2,2,1,1,1,1.0
0xe0430890f9c7010ad6743293fc352680e2f01b4e,34-39,8,0,0,0,0.0
0x63517fe71fcb339767aa6abd14ca10341dcf267d,10-12,15,0,0,0,0.0
0xbe11d0d38ef4857224032afc9c96647492f726ce,2-10,10,1,1,1,0.333
0x96036e9b51f03cabb6fe30daad1544a73f795efc,24-499,452,1,1,1,0.006
0x63e97cbe96dd87c9ae2375d2c7ee96becccf2143,0-27,31,0,0,0,0.0
0x8b3b831d767fad1ab0ad52a38777acb98630f8a7,0-2,7,0,0,0,0.0
0x06d0bab6af8fcb162f044a0fe5eb56dad29735d6,2-4,3,1,1,1,0.2
0x7eb3ff57dcbcdd5ed7c125ef3468f94b4c1eb716,0-4,4,1,1,1,0.6
0xc85f7d1bb0f462d3ab2a2d83e4d5dd2c5adfce46,0-39,21,1,1,1,0.075
0xb5cd83d28f818284295a20b09b6abe8a631c6ac4,3-9,9,1,1,1,0.111
0x0701793adc79cc1e5327bee2f30bdf59f8cbd9b0,26-29,22,0,0,0,0.0
0x5f0dde29f4b4a1131b5f9648c974d2b3d26e5fd9,28-447,305,1,1,1,0.007
0xdf3e77cd5e563f93fc7eca905d3302e95f9bb150,1-14,15,0,1,1,0.133
0xacd1d40f00f3ada36927b7a78473af6ccb7ca6cb,0-157,52,1,1,1,0.019
0x9637ec6d245fe5da107470399a77af867a5e88ec,0-7,6,1,1,1,0.222
0x058e49378461c239dae065114cd9fa1c0dbc25c1,2-52,1,0,1,1,0.038
0x42c5459911ae51d1d005cbe39749bd8d8e533c22,69-73,43,0,0,0,0.0
0x50b95d3e35fe0fd07a0d94b8b784823c4b9ecf10,7-35,15,1,1,1,0.103
0x785a751b2e36b2b0fdb80100b7ca14889a768a22,0-44,44,1,1,1,0.067
0x2b4d85023bc9a92f74ec24008802d64c0bb7c779,4-14,14,1,1,1,0.273
0xa477b13b714b42f47e7029a30d3f220668a08d5d,0-22,7,1,1,1,0.13
0xda4f3dc225f81464610d7627ca648956cef19b9f,1-5,5,1,1,1,0.6
0x6e8b5a4f3f536b7b65d4b46160f2fbcbe0719caa,7-23,4,0,1,1,0.053
0x28ccdb023ccf37041d851a9483db55f6c105f507,0-17,13,1,1,1,0.167
0x0755e59d505c9b473aec50b476df3ea2045739aa,2-5,5,1,1,1,0.4
0x13098fdefba2129b8873bcff5c9ce2de1cf7f32f,147-206,192,1,1,1,0.05
0xf7ad86885088ffd327e8cca80c4e82e4974a66e2,4-21,12,1,1,1,0.105
0xfc6bb078ec56c85e8f7addfed0f2de6cb86ee3c3,0-1,13,0,0,0,0.0
0xc4c474507cc8bbb5c8cf06f7351bd5395e83175d,0-3,3,1,1,1,0.75
0x319ce3233d17b45d49aaa9414f154832d0f9aa61,3-12,10,1,1,1,0.182
0x43fa247764bfbe1beba49111e4ed215524f02c41,0-6,6,1,1,1,0.429
0x0dcfe28d5ff99290dad01b592bd46e1de8c5bbf0,1-5,6,0,1,1,0.333
0x3c0470b476aa3bf615bc828a6b2006aabab440da,0-41,26,1,1,1,0.071
0xada33957e96a59265345c75e9d4151dad5665270,3-5,5,1,1,1,0.5
0xa367b4143c956d7af8357a65de1f47d1dda458b3,2-3,3,1,1,1,0.667
0x39c8229a1698abe373bbf95bfca37be3e307e20c,61-485,444,1,1,1,0.007
0x8f95d25bd5ec1973b8cbcd9572a7287f03420ca7,3-37,21,1,1,1,0.086
0xa78ec860a66a3a676e767e3bfb3ffbea3e7efae8,2-14,14,1,1,1,0.143
0x4ac1a7bcca0a3276fa0d03dedb2dd4cc4bfe7faa,30-47,36,1,1,1,0.167
0x0f746e54ee888e9953ada918d4ba02ac696b1147,4-12,12,1,1,1,0.2
0xbc025972d6dcebe52793a2b19de53cf621cf1edc,2-3,3,1,1,1,0.667
0xdd8cadd55c92249e8866c27702871b56eb41f177,2-54,23,1,1,1,0.057
0xbad41e5412ebaf22b8ec127521060fd9fa29bbdd,17-22,34,0,0,0,0.0
0x4711c198e6f04c02413794568990b6a835e8ead9,3-27,20,1,1,1,0.037
0xf7b81abd0244a9c6bb475a0217ce193bfda649c2,2-3,0,0,1,1,0.667
0xa3bb696b8559dfeb2a21cadbc92c52008dbe1ed2,0-5,5,1,1,1,0.5
0x06dd7ed96a510628405688a2306c33f10583f152,0-83,14,1,1,1,0.036
0x5b2b8b9c674e67f718bb54cc62c2a2e13308229c,10-19,8,0,0,1,0.0
0xe2cdf17f29a567846302969fb7578f7d35bec432,0-34,42,0,0,0,0.0
0x884e02eeb0407292baab1fea17dbecf290b55443,0-4,4,1,1,1,0.6
0xfd1edc29754b65f1f45b885589c90811054be7a9,7-57,56,1,1,1,0.059
0x009aadbc3826a67b603483e7b1174806d8a782bf,15-89,77,1,1,1,0.026
0x3b77304d18855138d3d551d2191350827f133d80,3-6,6,1,1,1,0.4
0x8196fa469bd2f8105bae01702c4b84b04cdf4a2c,0-2,2,1,1,1,1.0
0xce011a901c68d42742df008e1b2470f61d9985c6,12-18,16,1,1,1,0.25
0x256b6711f4fab3c18df208f3eb7b87384fa13acd,10-18,1,0,1,1,0.091
0xff714f17dcf5d9db0cc3b814e415ace61f6cdb09,4-306,396,0,0,0,0.0
0x37c81cc9ff71d0f97849a947bf22e8e529b72230,19-45,73,0,0,0,0.0
0x0061fb5485dff4bb85c078dca80d19119224d97e,1-12,12,1,1,1,0.25
0xe55996c55e188fbcf95ed6ca96fa933171c05fa0,1-42,44,0,1,1,0.023
0xdbb7241c87bfa190b0201f552c5ee4d2019f3866,1-17,15,1,1,1,0.176
0xa82c7c0ef05080463e4ac55db8b8531007f3a66c,3-4,11,0,0,0,0.0
0x48885fafc90378b865dea8deb8aa7c6018656a03,4-94,65,1,1,1,0.033
0xba70f280b1f163b91808692406b91c587cb57bdf,0-5,5,1,1,1,0.5
0x804a67880f461c2ba4b927a10e99e371962b0f3f,2-6,7,0,1,1,0.143
0x33f78579ce0e3a96ca53e8d38b2b624ec432662d,0-5,5,1,1,1,0.5
0x6079ca4a2d8a1b5d2a31b482ee9e5eb6ccfec368,210-214,177,0,0,0,0.0
0x8d8ada797b018d60fb2c92a238983fa6ace56ece,1-19,19,1,1,1,0.158
0xaed20775c1d0d64796c9d023c8a7ac84557ba1ad,1-6,6,1,1,1,0.5
0x6d8a1bc0ae09ae5cfd4a7a2a59194598734ceea5,2-6,6,1,1,1,0.143
0x8f0bca6b1b2b522082d46f3eec31340f113b029a,5-26,26,1,1,1,0.042
0x3389a9cacb4a3fdbe43db14d132b3f1e215a835d,0-5,6,0,1,1,0.125
0x51c43b800f1509263049f85946ce6d77f9301f67,94-116,116,1,1,1,0.083
0x64f3502c4b6b7e7f106e7ab1f175a4e2c2fde45f,4-150,179,0,0,0,0.0
0x93574d7c405717d80520944ee1cb72d327b01df5,18-52,53,0,1,1,0.027
0x3c96d7de28048d7f304c378decbc8f18fd928cc6,1-11,11,1,1,1,0.273
0xb020561cdcf6c68b1df1ac5cd3a682c7ee352aeb,0-15,15,1,1,1,0.188
0x2af0b9190aa127c1989886670481381b5b549985,2-5,5,1,1,1,0.4
0x184fdf802e9c4018f3a107d73efbe6b6ddc4fb85,2-12,12,1,1,1,0.167
0xd852dd6ac9655fa4833d0ec09a6e3d4a44054870,2-19,8,1,1,1,0.167
0xf7a5a8a2d0d46377a7f9607df66ff963a23034c2,0-3,0,1,1,1,0.75
0xdccdce28bba5b796724f1b50ab350403d895fe08,0-6,7,0,1,1,0.111
0x4fcff4b71481562cd6fdb0fdc7e25f3a8db55598,0-27,11,1,1,1,0.033
0xd77b95800f67deb52e0e0988dbf01a311a3ccd80,0-1,2,0,1,1,0.25
0x2846418ac4626b425554768f5702217f63d77a57,135-204,249,0,0,0,0.0
0xb101f0eb0a8938769d4c3fd4f933b11627ca3768,48-198,122,1,1,1,0.02
0xbbdef8b12babd3ab6018566bc17ec3aa302b8348,9-39,10,1,1,1,0.097
0x3f2cf669c657316985b01b1b797cb259c97d6551,1-11,11,1,1,1,0.273
0x32ebca8decdfe3b41f0324d2bc49fff4951f27f2,3-150,162,0,0,0,0.0
0x1e071281416b20ac2cd50d2e8093b43f8526940a,70-81,10,0,0,0,0.0
0x8444173280e5fdc0525494638123b014cffcc521,7-46,6,0,1,1,0.024
0x6aef2850c2ce2ef583ae8a36be3357080608bdc3,9-506,351,1,1,1,0.006
0x33f74739ce6be3b2c38af76f5adb3866cb4784c4,105-321,264,1,1,1,0.014
0xb70f65c1faa2f1160d006b585ebf564781e8dae6,49-61,27,0,0,0,0.0
0xbc85a12364c9e375801c00aad17b893fc4c8f5b6,0-12,2,1,1,1,0.231
0xc77dcad596e1e8277a2c5a6f985c2e21ea905687,1-14,14,1,1,1,0.214
0x3a878eddb991ebcbc7c8052055b2e5ed5d0d1ba4,8-84,85,0,1,1,0.013
0x5c0ea45d4d78d062667f9ea17534306e409acf0a,1-2,2,1,1,1,0.667
0xf19c11540e012227466a59cade5f7fcf8dc1d1d1,0-4,5,0,1,1,0.333
0x731dcf009e769453336b53380af55985da6d1127,0-4,4,1,1,1,0.143
0x3ee0e92c44a18a15fbf5abec982c48c6f60e796d,14-37,38,0,1,1,0.08
0x9bd4d96126b89072de1db15be636d4309a223a18,1-19,19,1,1,1,0.158
0x9844f5c5f9aa7146a74ffc7b9227742acfa71dea,2-9,8,1,1,1,0.222
0x38a905d71a4257c68f943b00ec4a4fde8e4305c2,18-47,13,0,0,1,0.0
0xd5e310bd39cd20ec1db047ec1d28dddf9a520d51,2-3,1,0,1,1,0.667
0x11ab90ab478b6c7892ae3041749cc8352962ab20,1-8,8,1,1,1,0.375
0x6ec56fb2436ba6706cecd42403b6a1b69ff0817f,2-30,30,1,1,1,0.103
0x629b2aa7fdda8f7527d6f8ea742c1d5774e567ea,6-27,28,0,1,1,0.087
0x60c9c2de546be5fa9f5f1a05d174376d9bb7ad48,0-3,3,1,1,1,0.75
0x8ee48417e24a1903b11056aa904f8de887c2c350,6-28,3,0,1,1,0.083
0xb15882a04e840946cb12b41bd070dfe7b1486f93,145-228,84,0,1,1,0.012
0x2b164ae662a0ab1832c87cb4a226efec56219fb6,2-27,27,1,1,1,0.115
0xc70fb4d7db34cefa94be8ef00f045b7f14754d35,11-39,38,1,1,1,0.103
0x774148e22f021972bfe082e1548e5d9dc6e1d76e,0-2,2,1,1,1,0.2
0x0ea9bc850f78aaede66d473f0a8717050db26ac8,2-7,5,1,1,1,0.5
0xed51c3c2fb6e6965aed7beec167b0596dc36116d,0-3,3,1,1,1,0.75
0xab5fd091c56a9b801e945a902e986e894e4f407d,0-7,7,1,1,1,0.375
0x520c7dd3d265b6edd88c623d4c9eddacbf082ea6,3-7,2,0,1,1,0.333
0xa525dd7a8034babf46f3f6e253035fb2bcf358b7,0-15,15,1,1,1,0.188
0x00000000bf02300fd6251627aa3db8933a0eee83,1-21,22,0,1,1,0.091
0x9b398c9d1b4516b9c3ccbc4c6b6350702ed58c4d,0-30,27,1,1,1,0.062
0xc5a4b7979d8f129090792deff1145311a9cafab7,1-3,5,0,1,1,0.2
0x570ac27d1048dcba1a4c58fe80109b9cf9b0e2ef,20-62,17,0,0,0,0.0
0xb0f5b1c692d60e7d43fdbcbe2f5756b21e433655,0-4,4,1,1,1,0.6
0xdb53ce480bac3ce96fdb79fae1156f80b6925e05,2-137,108,1,1,1,0.022
0x45e7c24e67df934069a2709c5b592f950bc709af,41-47,47,1,1,1,0.111
0x9951be5ac7daf77724a4f7443bef446f6184a377,2-3,3,1,1,1,0.25
0x434e9f6a1ac134fda3e7ceb3fd67c3d9b3518737,0-39,73,0,0,0,0.0
0x23d56797f64640e96feaf57b7874c897b53ef0e4,2-102,35,1,1,1,0.03
0x11343194b9ba84c8e5629ffec4f604f410ed28fc,4-34,0,0,1,1,0.062
0xa4c14cc3b9b9d6ecbe11a9c8720326270656dbb7,3-8,0,0,1,1,0.286
0xd92326fe697f1edb8ffe710901904029f5112eca,1-9,7,1,1,1,0.333
0x9c330c98827f55528bdcb1b85df8968fe9105be9,25-167,84,1,1,1,0.021
0x0132946103efffa43337128cf65f0b3531378e87,18-43,44,0,1,1,0.074
0xb52f5ea6dd9fc119f8195858f785c00c3b5e17ba,2-6,6,1,1,1,0.333
0xc084e47015760aa536cf535161c934a209857919,0-2,3,0,1,1,0.5
0xd5edf7ef02912a7bfb540d070ddd10d0432e4c26,0-23,23,1,1,1,0.125
0x85e6cde845de593d4b8d53ae9fcf1897795ed0a7,294-479,290,0,0,0,0.0
0x80542b8f6e61668e2f9a1a57a680d356b16df7c7,0-4,3,1,1,1,0.6
0xeaa4b711e7c025899460b429bef1ff8155ba4c66,0-2,2,1,1,1,1.0
0x5e3ec117baf30044a1b08267208a130e7d69704e,7-21,21,1,1,1,0.125
0x9d7a6e69515d1138e6b6a184821a24b19e50f34a,3-53,44,1,1,1,0.059
0xd787e430cf92d42fa28b7643e41ea1d871a19fff,3-11,11,1,1,1,0.333
0x45d6d4c1f56e51b05de3df70f506cc52c99fc6eb,2-3,3,1,1,1,0.25
0x3a3fcaaa5c1da9db7c8ef28dd377f6aed2e43388,0-6,6,1,1,1,0.429
0xbfa82fbe0e66d8e2b7dcc16328db9ecd70533d13,6-798,908,0,1,1,0.001
0x65440e4ce8a9a596a20ec8f910dfc8b1a20c5f7a,9-10,49,0,0,0,0.0
0x79aa79116c24a715b5eb1287af8a16201450c895,15-17,8,0,0,0,0.0
0x1f6f1723d0db4e9783b7171392b6fa9ae1062fd9,2-113,39,1,1,1,0.027
0x9f0f3f5c23ba4749e6bfdbe0795389e36159f008,3-133,73,1,1,1,0.023
0xa443544c3e83561cae1a4ee9b7f152ec54e89116,0-12,12,1,1,1,0.231
0x6997726e03707bf08032b8b6da935cae80524bca,5-12,13,0,1,1,0.1
0xfc6e44fc94f9e0f69b80dc1377e37bae858cc7e5,0-8,8,1,1,1,0.333
0x72696ce345abb71398384e42cfbf6c9a995246c0,1-2,2,1,1,1,0.667
0x713a6f26525b24581cbe20679811af8680abdddd,1-20,20,1,1,1,0.095
0x0cbff6c0365083f20c9de72084be7fb11278aa86,2-11,11,1,1,1,0.3
0x521c370671fee940081afc05b448f63f9e57c031,89-214,215,0,1,1,0.008
0x16b3dd2970ad3f19c6068c65777530830d33773e,48-545,464,1,1,1,0.006
0x0dea8a35f4e39cdf65d3cc11f10612e9e0278b60,6-92,103,0,0,0,0.0
0x37761568af636f074595bce8ed20dd5b404ed798,1-18,18,1,1,1,0.167
0xa5e89fa321377b4136793db32fa6afe78a2bce3b,0-1,1,1,1,1,0.667
0x8ca61e380ebbebe412b5787a20b6ecdf2ab21997,0-2,2,1,1,1,1.0
0xab6e1246ab70c4854f964635969365ad241abfff,0-7,3,1,1,1,0.375
0xed8c8830cfc51f306c4765598cf3ee50ad8d978a,0-4,7,0,1,1,0.143
0x98c29afea6f69b59ad1790ce2e0effc0bd38433f,3-60,60,1,1,1,0.052
0xaf6f1a4e9e65d74d56626b5af382c902240842d3,0-1,1,1,1,1,0.667
0x9d0f10963270508e092463e3300a41b44e9e439a,0-5,6,0,1,1,0.286
0xda7a139e03fe696b760af98f9df89466077bc12e,0-11,11,1,1,1,0.25
0x6d88bcae643b32b24d33a0cfe265c4f7bbe40069,5-77,64,1,1,1,0.041
0x6c712ae4986342773edc37a9ff7fa90b1b52ca6e,0-43,43,1,1,1,0.068
0x4ee78087a5cab2a24c49edcdc3d6bf61045d2a53,2-4,4,1,1,1,0.5
0x027a46b6cd1e80df60f5cf0f22c3f3fb899b2efd,0-7,7,1,1,1,0.375
0xa14429e90bd90e17d2a97c4eac1feefabb88727f,28-181,183,0,1,1,0.006
0xbc345238f87abe2978456a3f1c04483e0b63932b,0-7,7,1,1,1,0.375
0xea29a691b8db77b93ca1a537ea3f5e26c36d45ab,1-12,10,1,1,1,0.25
0x0c2cb2d98f9f5ed558d9560d0e38e47187b2bfe1,1-2,2,1,1,1,0.667
0xf6fc6941643384ccd56ad8f084beeb338b77128a,0-7,7,1,1,1,0.375
0xce686d019e6f692af646a8df3bfe789da97a484f,0-3,4,0,0,0,0.0
0x9cfad3ddb521c6957c08d57053c4e18474ff078f,21-31,52,0,0,0,0.0
0x9d03a3ad580cc2fb820349d3ff002fb2fc7a6b19,0-3,1,1,1,1,0.75
0x4f166703c1784763b148b81071ba37663687417c,0-19,19,1,1,1,0.095
0x641e9cb381011150eaed9ecaac0406d57c094167,10-76,28,1,1,1,0.045
0x1177d4f07c6ef70f51cf23493c66e713f7acccda,0-2,2,1,1,1,1.0
0x8a46aa04725b2e2029bdcb924d671fd6a9c11dab,3-19,20,0,1,1,0.053
0x29e9e9b652ac7971f351a35b4aae034cfe0a6c49,1-3,3,1,1,1,0.5
0xc8e16a468db0c3590d205df1e80df7b31902b656,0-11,11,1,1,1,0.25
0xa636fafcf1bb16685af835c2674a7ff022bb67a6,0-3,3,1,1,1,0.75
0x81872c6ac10e9b039ab33956d6396c25493e46d9,4-12,12,1,1,1,0.333
0xd2424144412a50d872dcad3a21eef2dbce43fd38,3-22,22,1,1,1,0.15
0x9c8c8a09220b80f01625a59450f964e98a4ab3cc,0-29,19,1,1,1,0.1
0x32672bd5f7f68ccae5e23986a11f89b51016145e,0-14,13,1,1,1,0.2
0x87318b9b7eed24f69907d53eb7727c0a590f3588,0-23,23,1,1,1,0.125
0x51f39c6ae320b26dd6d38d0ac9b991320e791d77,0-1,1,1,1,1,0.667
0x81c01024deaad32b015707f6f3ac948e88463204,5-11,11,1,1,1,0.429
0x4256117a02ac880335f8bfbeed63f92ec0001a5a,27-28,14,0,0,0,0.0
0x82494f5806e473f9bfa9511a0a69f0f47d59b1ea,0-10,10,1,1,1,0.273
0xa4fe2874a4ad464a50cb72a8c0b1a6ab221a7c17,1-31,31,1,1,1,0.097
0x60322fafa022caebeecd0e037bd6b163dac3d485,0-14,6,1,1,1,0.2
0x828166430d23da9f10972866c98a880a7a0c1f91,0-10,10,1,1,1,0.077
0x457ce1722862caedc30678dea9f68ade4e48f5af,16-19,9,0,0,0,0.0
0x194352b6e3b8e0d502961f5b4bf26be6377bb546,146-159,218,0,0,0,0.0
0xb3944101efe4164981bba21e0d3725f1fae1bea9,14-21,10,0,0,0,0.0
0x153811025ae71383faa51d89731db29a0f8d88e2,4-5,4,1,1,1,0.667
0x86bec5dadcda8f180391f29ef97c7c27a07013e1,1-6,6,1,1,1,0.5
0x3d075995577c0c3c65a466fee47ffb1ba6a41b02,4-39,39,1,1,1,0.083
0x0bb8dc8dfbdfba65bcbea3e5dfda67bf7331bf19,7-33,36,0,1,1,0.034
0x568b265374f86e0c03b8aec655ea18d9da0e80ff,0-2,4,0,1,1,0.2
0x75855a2c5cd3de7c7d7d1a0fa9a9e5dbcc6eed87,33-161,162,0,1,1,0.008
0xa2922ae30ff11c0fef6e250b3892a451bdd533f1,0-39,56,0,1,1,0.024
0xd79eb898431ea62636f08f738d10eb00446403de,2-27,27,1,1,1,0.115
0x30f22013cb880ea03402a4d71880024837336d01,59-74,78,0,1,1,0.056
0xe0787aabbd6ee01e55f98647673552885d54eb06,3-189,47,1,1,1,0.016
0x8408263f4f0691db34bd7666b5af61e19cb91b91,8-13,13,1,1,1,0.286
0xe4b332ec1fadf68f4243c077ece24f0448e063be,0-3,3,1,1,1,0.75
0x96ae446782c99e952f17626826c83bfdce53fae7,11-40,40,1,1,1,0.1
0xc2605dc15d3ece4ea7a160c615fbb229c88efca7,0-7,8,0,1,1,0.1
0x3f796b2b5c7c5b87f6885b3160a2261d463b46cc,4-9,8,1,1,1,0.5
0x53ffe7422c7c1769e5183377bbf2f6858b0d74de,1-18,5,1,1,1,0.167
0xf646b725306dab4a989e26cb7615998a25492aa2,12-20,20,1,1,1,0.091
0xd26cd761f7474661ffb0ae0338a638a98e9bfadd,0-7,7,1,1,1,0.375
0x000000000532b45f47779fce440748893b257865,2-20,22,0,1,1,0.048
0xaba55c0c84b9af33b928d4726b54392acccc571c,2-6,5,1,1,1,0.6
0x67dfa651e7aba5ef524920d2d69302ca204be633,2-19,19,1,1,1,0.167
0x99f3d11527c4ca9dd4e7e2320ccec21c08abaec5,3-16,16,1,1,1,0.214
0x41a23374cd3460461cf4f628cb20cde4b2fec934,3-10,10,1,1,1,0.375
0xebfce0f5135c0bd67f9fa5b1ae1366a566f659ff,6-20,20,1,1,1,0.2
0x92cd726ce03ceaa4bf7198ce9c52d05d63cee575,1-10,10,1,1,1,0.3
0x7031195936cfa10318c33fb6f52b6bfa95e338da,5-14,14,1,1,1,0.3
0xeb27bd674333315047d60c97e1ac7490705a2e8c,39-114,32,0,0,0,0.0
0x1b7a60d53c78103fda351f048d1b1047727c4a2a,32-83,83,1,1,1,0.019
0xe45f6c2c0284564bc0b7908aa444730dfd6197fa,5-8,20,0,0,1,0.0
0x7098c7113c2ecaf48baad07e598c74c2689a5795,15-18,18,1,1,1,0.167
0x029c42a07652d436533e3cb9b9c69fa188e91981,23-63,61,1,1,1,0.073
0xd305e1b380bcd1042d1a32e70de13ecd3d8ee8b9,0-3,3,1,1,1,0.75
0x432da47e9fd49066f001cdeafcb767df43074e22,1-3,3,1,1,1,0.5
0x0e7fd9cd082a6da1e383e5a0ffb8041ca14ddc94,6-151,77,1,1,1,0.021
0xd33441a44da0c1dcee596abb7ebdcdba77c7ddbd,0-40,42,0,0,0,0.0
0xabd03d05f14e2771b1972ac2669df33594fbe4ea,0-2,3,0,1,1,0.5
0xdb1492d7fba1bdc26cef202ddacc31fdb98333e2,0-1,5,0,0,1,0.0
0x70ed9ff5f8a02a9b271ce5af8ac62a1b85e51685,0-22,14,1,1,1,0.083
0xf602b115f20835267d59200841e15ad3d3aa4061,1-6,6,1,1,1,0.125
0xfd2a63d44ff0799dc0dad7dcce74b4ac4bec2528,0-5,5,1,1,1,0.5
0xd754b5bf41b84bcb49cb952f858318640abc60e0,10-48,32,1,1,1,0.077
0x4399b72f939180be5ae01eaeb65e2327a2839b0d,39-226,249,0,0,0,0.0
0x251bdf7a333bef7b349a429f435f8178735c186b,4-7,9,0,1,1,0.167
0x560833296ef7a7f41b30c1065225fa9b33830c19,0-107,48,1,1,1,0.018
0x6df4c8316d9584aeefa68ba40af5b4e026d1d030,0-16,16,1,1,1,0.176
0x022154d3816a1252ed0e68c98838694bfcd98be8,2-3,4,0,1,1,0.25
0x0cd4ea9b68ced287fc25923b071c0b1a0a14e9c6,0-16,15,1,1,1,0.176
0x290b74320705ac9a41331f6794bd1bb63dc7059b,5-13,22,0,0,0,0.0
0x9e78d3aa219e4255d86a7b71fd10a5f6612c8739,0-2,2,1,1,1,1.0
0xa8b3c9c2a45d68eb435b5f3ef6712fa50cdbd996,7-33,9,1,1,1,0.111
0x1e3c07ce10973fcaebc81468af1d3f390d2a4c71,1-163,166,0,0,0,0.0
0x08afea4ec3659a2e478f81fef2b784176a0b7d2f,1-3,3,1,1,1,0.5
0xd610aa5086eaaa7b6f4770804ee6dbed0e708c36,2-3,4,0,1,1,0.25
0x85234c92d4dddf239df9c76497a6516fdf546577,0-9,9,1,1,1,0.3
0xbe2706e85f72f16c7121a5c03d0c87184a97c808,13-118,70,1,1,1,0.028
0x41467711f2d1f6021119ffb113ae0e78251b45fa,0-75,19,1,1,1,0.026
0xc0095047d767857bb40cc77ef54569d4124984c3,1-9,9,1,1,1,0.333
0x3709066f0b665a458bae216996e58e39eaa4329c,0-53,54,0,1,1,0.036
0xaec2cc8986bb14c0c604d5adf725ba33920102bc,6-202,51,1,1,1,0.015
0x7bb386c33486fe345168d0af94bef03897e16022,3-5,5,1,1,1,0.5
0xdb43de62ab5577bab0f2aaf6ad1a2d01ec527426,0-20,20,1,1,1,0.143
0xefaf04c238dc0754e4903d692719de7b12897cfe,0-3,3,1,1,1,0.167
0x48ec7767d5def1c1520402b092356e070c5f1adc,0-27,27,1,1,1,0.107
0x84d2a64cf2c0b1b4a65925dc0b1a20f42fe6104f,51-58,34,0,0,0,0.0
0x4121cc82607ebab3f334e067f37fe2709c403bf6,163-213,44,0,0,0,0.0
0x5ad418f865540f22bb2e0d2e227cf0e47a1642fb,2-3,3,1,1,1,0.667
0x5bea5bc53ecbbfc459cef95b5855c47748ba3986,0-55,37,1,1,1,0.054
0x1daa4f77ce217bdc80ab7eb7fdd9c95f9d57388c,2-3,5,0,1,1,0.25
0xe4a177146b18e986f0463364dd53f37f601f9f23,0-2,2,1,1,1,1.0
0x1b3e3c78849d80688172bf9ced8c9c2407f988e4,4-82,80,1,1,1,0.038
0x81053c561fd1e5305d05c651fcc2ae7c4ae2cde6,1-7,9,0,1,1,0.111
0x94900b6cddcdb5277ab6499c95908be22550cec5,1-3,3,1,1,1,0.5
0xc6b7c61d32773a252858df24d486ca2408202143,0-330,265,1,1,1,0.009
0x3422258c54c75b879ec7b2b1050186a2c0eb0ebd,0-21,22,0,1,1,0.042
0x6ecce18c9c35167e174033d9f9f6e4b356cd2b45,0-4,4,1,1,1,0.6
0x69f8e87518129498da751f26ea2309db05e7270b,2-376,362,1,1,1,0.008
0xeed381b33e8e06a56b55d535d9b4dac737091e6f,4-376,378,0,1,1,0.003
0x03d18450b2ef96a94b2930e4c36d8a667ce51fc9,28-600,280,1,1,1,0.005
